gene	log2_fold_change	p_value	q_value
4091_gene	-0.117732600941859	0.610746071902362	0.813121606163233
3460_gene	-0.324260094925352	0.611147704046535	0.813237235850746
4153_gene	0.149428064480559	0.610912293092964	0.813237235850746
7275_gene	-0.236963987135483	0.61112888575838	0.813237235850746
8020_gene	0.148489212989985	0.611131317935685	0.813237235850746
3153_gene	-0.11255950590495	0.611430970543734	0.813509417999092
1299_gene	-0.145674674480505	0.611635417126383	0.813571939835763
5386_gene	-0.143038746287454	0.611611703292428	0.813571939835763
5789_gene	0.19474805307333	0.611788972566358	0.813671459781306
1172_gene	-0.105087783263415	0.612151154383182	0.81404838880399
8133_gene	-0.107420677519751	0.6122857587213	0.814122623600864
778_gene	0.315805058670448	0.612645053581147	0.814188239645135
5726_gene	-0.108501667585813	0.612482481343677	0.814188239645135
7384_gene	-0.151844372375667	0.61256674360266	0.814188239645135
8598_gene	0.301843532425717	0.61265025657834	0.814188239645135
915_gene	-0.151865204702778	0.613191136069326	0.814383395468502
3887_gene	-0.381114346311446	0.613169880577954	0.814383395468502
6177_gene	0.255662688299895	0.613004225688325	0.814383395468502
6885_gene	-0.089707028940638	0.613142506888861	0.814383395468502
8633_gene	-0.362547936538613	0.613062943874419	0.814383395468502
2179_gene	-0.136841612561967	0.613383555811216	0.814534266994745
7954_gene	-0.137670594529485	0.61379671314333	0.814978187539917
5767_gene	0.522203824083233	0.6141264615608	0.81531126076173
3385_gene	1.24389026888432	0.614252990974576	0.8153595500813
4964_gene	-0.399419507921604	0.614320636436327	0.8153595500813
2948_gene	-0.153416215470027	0.614874619311857	0.815990023881948
918_gene	0.193586132535375	0.615099686012927	0.816115711453498
3349_gene	-0.107784347472952	0.615127276612279	0.816115711453498
539_gene	-0.146192826533322	0.61523827510145	0.816157851459685
4715_gene	0.0901145848015051	0.615632906147498	0.816157851459685
4961_gene	0.225105073691604	0.615617345543054	0.816157851459685
6051_gene	0.13890439393095	0.615441550239861	0.816157851459685
8982_gene	0.10369299160765	0.615485887398357	0.816157851459685
9868_gene	-0.220856817720336	0.615465022093107	0.816157851459685
3812_gene	-0.18032985444777	0.615772473219174	0.816238165501148
6303_gene	-0.0894365846576435	0.61624867322935	0.816760748196534
10332_gene	0.128268979770626	0.616324783669109	0.816760748196534
768_gene	0.135136963585311	0.616876121861079	0.817386567933375
3737_gene	0.177565694789712	0.617040234691366	0.817499203243664
8398_gene	-0.181836978372603	0.617814334831155	0.818419861062063
8223_gene	-0.3071861911061	0.617953471447029	0.818499253259882
1251_gene	0.117485820076621	0.618224818149479	0.818753719179382
5757_gene	-0.116511263438725	0.618309811474189	0.818761352098189
3566_gene	0.473327074499958	0.618694701527791	0.8191625013275
8307_gene	0.263254141179683	0.618771287532656	0.8191625013275
7969_gene	-0.35781152734968	0.619176304742976	0.819593689408725
9905_gene	0.929466370501615	0.619523275433494	0.81994794164059
5212_gene	-1.27176936274252	0.619761815842137	0.819948611562238
7091_gene	-0.260008308981012	0.619625072533531	0.819948611562238
7812_gene	-0.220998972498277	0.61973314582234	0.819948611562238
2422_gene	2.08163765244107	0.620234245482446	0.82010526442792
2607_gene	0.244140733595162	0.620095090524798	0.82010526442792
3091_gene	0.312410444568415	0.620312935682408	0.82010526442792
4772_gene	-0.0766229319197124	0.620239027525216	0.82010526442792
4852_gene	-0.561943353091674	0.620263745455394	0.82010526442792
8572_gene	-0.428929805821108	0.620356382043066	0.82010526442792
904_gene	-0.13072047222474	0.620594746322383	0.820105640472571
3534_gene	0.245235623091869	0.620456780169492	0.820105640472571
5163_gene	-0.628918077987652	0.620548131498	0.820105640472571
9939_gene	-2.0589650043542	0.620767406899627	0.820228919946394
3788_gene	0.131419982550249	0.620923767928176	0.820330633823801
4454_gene	-0.140785933053234	0.621122597100114	0.820413530364622
10219_gene	0.0963280122339759	0.621145293359087	0.820413530364622
611_gene	0.245084690615555	0.62143194539001	0.820438411763999
5608_gene	1.04184026254591	0.621453767877796	0.820438411763999
5721_gene	-0.452272413078391	0.621481699950511	0.820438411763999
7996_gene	-0.356308828117117	0.621279912060584	0.820438411763999
10249_gene	0.101212892493556	0.621720083271026	0.820648274431317
4666_gene	0.211838686234742	0.622086300753494	0.821026798465722
8480_gene	-0.38614985649774	0.622198950627336	0.821070611133047
10616_gene	1.37750551894795	0.622670272590255	0.821587665595978
2626_gene	-0.42420593989601	0.622850553908314	0.821720620973894
352_gene	0.0918060792551066	0.623359050662823	0.82204470201597
4330_gene	-0.168005767439188	0.623292408865876	0.82204470201597
5424_gene	-0.226284575603772	0.623414392268159	0.82204470201597
6465_gene	0.180201830467086	0.623193630167172	0.82204470201597
4162_gene	0.437750940564388	0.623651842946518	0.822252889131069
1028_gene	-0.150180310706632	0.624613692277588	0.822786220012312
2122_gene	-0.151080304397714	0.624548231253319	0.822786220012312
2280_gene	0.173034335944549	0.624424361844709	0.822786220012312
3374_gene	-0.0812255569857695	0.624423401430964	0.822786220012312
3533_gene	0.228143301877989	0.624463539186543	0.822786220012312
3761_gene	0.111595969367302	0.624200556157402	0.822786220012312
5717_gene	0.107850283872753	0.624364884763575	0.822786220012312
10265_gene	-0.0884360971842399	0.624705132601329	0.82280178948536
7580_gene	-0.152166190048505	0.624875903780197	0.822921828681605
7392_gene	-0.0963032402905764	0.625194672774229	0.823236716163211
3419_gene	1.51131209752677	0.625567596681396	0.823244219652015
6275_gene	0.0971955379592916	0.625455311146443	0.823244219652015
6840_gene	0.257366089068883	0.62546683296012	0.823244219652015
7916_gene	-0.535799398447971	0.62559868946461	0.823244219652015
9030_gene	0.222870950280672	0.625500093364267	0.823244219652015
5512_gene	0.207077391350785	0.625878722647698	0.823298207719108
5894_gene	-0.361787987967269	0.625812728420186	0.823298207719108
8651_gene	0.692896430198105	0.625750087210894	0.823298207719108
1264_gene	0.146724505817169	0.626649287881151	0.823549542645389
1577_gene	-0.501279273398158	0.626893201295938	0.823549542645389
1844_gene	0.870340499621309	0.626748268082906	0.823549542645389
2249_gene	0.141679163622488	0.626668328320054	0.823549542645389
5063_gene	-2.0145943085044	0.627025052334738	0.823549542645389
6365_gene	-0.314248497165657	0.627105801342807	0.823549542645389
6649_gene	0.107063356062619	0.626523158123781	0.823549542645389
6681_gene	0.863459340030622	0.626982347862405	0.823549542645389
7821_gene	-0.114110628346267	0.626446400892471	0.823549542645389
9296_gene	0.31302636298978	0.62623981734202	0.823549542645389
10316_gene	-0.175692560317069	0.627053772670019	0.823549542645389
10526_gene	0.575095637747823	0.6270473090574	0.823549542645389
10354_gene	0.888190711200971	0.626268126252863	0.823549542645389
3777_gene	-0.156772286871401	0.627330204439716	0.823739559425671
7854_gene	0.116513422108493	0.627927570007548	0.824402109492696
9620_gene	-0.982114962339626	0.627994329971599	0.824402109492696
9897_gene	0.188626165013896	0.628587404945121	0.8248663165337
10364_gene	0.152930570315803	0.628486381644754	0.8248663165337
10725_gene	-0.20627397386225	0.62857202365762	0.8248663165337
5683_gene	-0.100832496418826	0.628837368572785	0.825089559018685
1651_gene	-0.19659996323378	0.62897465500058	0.825164921261393
7125_gene	0.160644006877515	0.629114151967987	0.825243164056509
1240_gene	-0.65530947792391	0.62992458569355	0.826064301486818
7309_gene	-0.140671585073157	0.629979945811652	0.826064301486818
10058_gene	2.06328532159431	0.629866426012313	0.826064301486818
6007_gene	0.112860276334482	0.630183968442516	0.826226989328211
3163_gene	0.503298192110744	0.630722583201992	0.826412349750864
3285_gene	-0.123829501227187	0.630725198614773	0.826412349750864
3316_gene	-0.210081354527865	0.630513042056949	0.826412349750864
6001_gene	0.691595719194692	0.630508877586287	0.826412349750864
10155_gene	1.19369225424639	0.630575317109178	0.826412349750864
941_gene	-0.140962592656757	0.631233236859171	0.826583467202579
1387_gene	0.620550439785614	0.630936443076107	0.826583467202579
2171_gene	-0.229556507769785	0.631540391460431	0.826583467202579
2828_gene	-0.525534491167523	0.631371526647051	0.826583467202579
4013_gene	0.264191834854405	0.631419267264891	0.826583467202579
5645_gene	0.0938105767926012	0.631261237986254	0.826583467202579
7702_gene	-0.29220418078805	0.631604331109145	0.826583467202579
9225_gene	0.145114599586991	0.631545830287356	0.826583467202579
10661_gene	-0.905079133985805	0.631413958377316	0.826583467202579
5431_gene	-1.34399171548182	0.631655664844084	0.826583467202579
221_gene	0.118194220548574	0.631838329479236	0.826717814236316
4390_gene	0.110173245824087	0.632446920675423	0.827141802204825
4887_gene	0.25100158457916	0.632363962877169	0.827141802204825
10152_gene	-0.311319717280558	0.63248253541925	0.827141802204825
3490_gene	-1.28462362545766	0.632462921257007	0.827141802204825
9412_gene	-1.69482178364951	0.632947749687525	0.827645456822838
7545_gene	-0.135457169916381	0.633223756817792	0.827796875769141
9991_gene	0.119217774885121	0.633171032016423	0.827796875769141
3332_gene	0.114687089407655	0.633578376735425	0.828050960564549
4838_gene	0.121043682402683	0.633570115029598	0.828050960564549
5940_gene	0.1157381582319	0.633867044022219	0.828323474067477
8713_gene	-0.171170896547797	0.634012500628443	0.828408797761326
6757_gene	-0.379674007076772	0.634094849010379	0.828411652297505
5999_gene	-0.118319131821751	0.63435075786829	0.828536492898244
7454_gene	-0.502471716063041	0.634280014400287	0.828536492898244
5_gene	-0.145072544814109	0.634567458179465	0.828714787416478
2814_gene	-0.721115841568297	0.634764784386661	0.828867738419479
6642_gene	2.04879406270068	0.63487180739381	0.828888239865428
9886_gene	0.169990225638267	0.634940904468234	0.828888239865428
3363_gene	-0.191677999716149	0.635072663373214	0.828955526499784
2617_gene	-0.302512083027069	0.635416573464244	0.829299680497537
6507_gene	-0.139491917868746	0.635863239022662	0.829777839633816
366_gene	-0.247121200907572	0.636349392934499	0.829836488513869
1386_gene	-0.132484738670926	0.636165143788499	0.829836488513869
3589_gene	0.260642115247271	0.636117256279148	0.829836488513869
3994_gene	0.193579548500319	0.636377878668168	0.829836488513869
4661_gene	0.135029659543553	0.636065391356515	0.829836488513869
6025_gene	-0.87384658715497	0.636389991433367	0.829836488513869
9545_gene	0.195541923095501	0.636745686954023	0.830195549959989
901_gene	-0.103368312319002	0.636987650131019	0.830196793599943
7088_gene	0.164179421392739	0.636922055373163	0.830196793599943
9658_gene	0.283170864962953	0.636908729651997	0.830196793599943
5763_gene	-0.119018657479061	0.63740296857269	0.830633326258535
281_gene	-0.541052637659392	0.637904128168962	0.830771782563458
1389_gene	0.619869048682634	0.637777762174556	0.830771782563458
6063_gene	-0.202428234756867	0.637656151779482	0.830771782563458
7273_gene	-0.150806747066191	0.637771502418579	0.830771782563458
10544_gene	0.143031678163498	0.637911176179702	0.830771782563458
4037_gene	-0.181348980126909	0.638794572638404	0.831817428634736
483_gene	0.0736728717803102	0.639089763379086	0.831844283516482
1113_gene	-0.390559739720325	0.63997982715184	0.831844283516482
1606_gene	-0.171959445499566	0.639243158175344	0.831844283516482
2384_gene	0.368807077166139	0.639125908802128	0.831844283516482
3604_gene	0.298899787735572	0.640264121452496	0.831844283516482
3810_gene	-0.24488699832121	0.639758547746091	0.831844283516482
3854_gene	-0.123587528544524	0.6392875780535	0.831844283516482
4238_gene	-0.129327907659949	0.640093732594037	0.831844283516482
4635_gene	-0.453785185406106	0.639387642418018	0.831844283516482
5474_gene	0.26141676191919	0.640019574906176	0.831844283516482
6183_gene	-0.165741732935191	0.640138244080678	0.831844283516482
6189_gene	0.457277394845149	0.639489091045685	0.831844283516482
6565_gene	0.117531067355033	0.640141675562905	0.831844283516482
6737_gene	-1.04779004668756	0.639774164862887	0.831844283516482
7488_gene	-0.126039261596821	0.639994272523405	0.831844283516482
9586_gene	0.12150428175552	0.639582615021693	0.831844283516482
10489_gene	0.118855192236474	0.640191422886242	0.831844283516482
10629_gene	-0.517215251395304	0.639627836291298	0.831844283516482
4452_gene	-0.154805302643206	0.640405926359523	0.831923927466915
1069_gene	0.118223029430432	0.640591301315154	0.831955574687797
10276_gene	0.16282963306011	0.640534596201767	0.831955574687797
5485_gene	0.201379172187318	0.640890300325481	0.832239301779784
5138_gene	0.457469144534362	0.641271094547716	0.832629160831273
5704_gene	0.0840061270393037	0.641581503001795	0.832927544223687
9463_gene	-0.169594226183044	0.641742822016343	0.833032322913816
4752_gene	0.0790185583916739	0.642370094897045	0.833741843841506
7443_gene	0.112911621908725	0.642600689252273	0.833936396173928
7084_gene	-0.110215158528928	0.642798562827396	0.834088441519125
3345_gene	-0.893671531306525	0.643112932455709	0.834141077984526
7188_gene	0.166991202059692	0.642990834500146	0.834141077984526
9172_gene	-0.397857741777835	0.643056060997804	0.834141077984526
9835_gene	0.199110883395555	0.643162000133607	0.834141077984526
9141_gene	0.102875182835526	0.643276230016485	0.834184535197686
5660_gene	0.247619786846809	0.643505541305552	0.834284920488868
7562_gene	-0.162387784767182	0.64365762069121	0.834284920488868
8838_gene	0.139058438676331	0.643552420674583	0.834284920488868
9128_gene	-0.340484623181893	0.643676569678512	0.834284920488868
5292_gene	-0.0919718375896513	0.643766639950024	0.834297022478499
2682_gene	-0.157774216069127	0.644202537512065	0.834757244219395
10231_gene	-0.112775900889693	0.645073080030673	0.835780492607444
2261_gene	-0.098651428612779	0.645355667687396	0.835784032387758
4217_gene	-0.389878250757069	0.645226818675229	0.835784032387758
4846_gene	0.152674129801294	0.645398978034611	0.835784032387758
9576_gene	-0.673024523760165	0.645399320539414	0.835784032387758
170_gene	-0.137038948847473	0.645764153559892	0.835837520401794
3684_gene	0.325454342056571	0.645667307488222	0.835837520401794
6981_gene	1.8066701975086	0.64563759985912	0.835837520401794
10772_gene	0.183461452202265	0.645740372871363	0.835837520401794
968_gene	0.168623692345694	0.646084016558463	0.83597190868039
5604_gene	0.16350727864951	0.646064408584896	0.83597190868039
7218_gene	0.194402660068922	0.64611066717924	0.83597190868039
4685_gene	-0.16281398944563	0.646437646196102	0.836202484610244
5006_gene	-0.185928805469498	0.64645071120101	0.836202484610244
1969_gene	1.21302954057855	0.646813383771983	0.836566897108845
10185_gene	-0.123013670879707	0.64710628598663	0.836840991038148
653_gene	0.705014077780854	0.647756399778081	0.836956513519977
1712_gene	0.239482930187436	0.6477896785546	0.836956513519977
5925_gene	-0.111732798577554	0.647843540898616	0.836956513519977
6811_gene	0.798530295480164	0.64780443779947	0.836956513519977
7870_gene	0.856073383822944	0.647365580646874	0.836956513519977
10023_gene	-0.185714740965039	0.647634867197077	0.836956513519977
10259_gene	-0.0784318154584425	0.647428215632904	0.836956513519977
9245_gene	-1.89516295450698	0.647706498956774	0.836956513519977
868_gene	-0.101757144503686	0.648089772898656	0.837169964141839
60_gene	0.119726678547487	0.648491200196817	0.83750468765727
1637_gene	0.126467677207461	0.648510984191357	0.83750468765727
52_gene	1.8997506715283	0.649044183074659	0.838088540284084
8793_gene	-0.111926843848979	0.649203498611223	0.838189524568762
3630_gene	-0.208950793299762	0.649540791956813	0.838247487506219
